val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.06288440525531769,340.011474609375,0.07566433238580313,386.2418668279652
0.04581530764698982,285.28411865234375,0.06200627428874963,339.29020341505947
0.019785450771450996,191.96405029296875,0.03798243790623107,260.90056713574086
0.010103479027748108,115.95100402832031,0.016467316496062142,160.97376492756004
0.008870812132954597,92.80496978759766,0.010132906221353568,105.51141121653569
0.007741643115878105,77.0673599243164,0.009832791069322902,86.82890343909902
0.007416293025016785,68.35502624511719,0.008299401287310796,76.64805428660569
0.007448357529938221,62.99764633178711,0.008107396165259339,71.43414217421827
0.006198111921548843,63.66347122192383,0.007634695758898161,66.85664244533486
0.006963206920772791,55.965187072753906,0.0071875051667324935,63.59440396700291
0.005595383234322071,60.08873748779297,0.006942427318365959,59.30730894164225
0.005491741932928562,53.4593391418457,0.006683814350934679,57.59265133156783
0.00786005612462759,49.18169403076172,0.00636261002905584,54.97145823830231
0.005359099246561527,56.01885986328125,0.006441670943054889,52.863768978296996
0.0062475260347127914,46.951656341552734,0.0058925750610704765,50.94388034493195
0.004853102378547192,47.05401611328125,0.006106472875850036,50.82942931945719
0.005938184913247824,56.69953536987305,0.005558311531967047,47.45835172043424
0.005935490131378174,45.024234771728516,0.006016029007923356,48.6367117057858
0.004431497305631638,44.85215759277344,0.005711606720262843,46.41958806948325
0.0067017776891589165,41.3283805847168,0.005238422762856,44.302532838895196
0.004271756857633591,46.2154541015625,0.005872320670347948,44.74799049414757
0.0045345681719481945,45.99665069580078,0.0053512458008307786,44.006582963196315
0.0042493040673434734,40.7567253112793,0.005353489473897743,43.07052348719114
0.0048522260040044785,39.285491943359375,0.005306315011389988,42.36154433301736
0.0050021628849208355,38.868568420410156,0.004967876620136828,40.68137394221108
0.004650442395359278,45.12436294555664,0.005382681040407194,41.387692659682514
0.004463412798941135,38.6820182800293,0.005165886681356288,40.88470281225249
0.005300567019730806,48.86272048950195,0.005179265612366134,39.691742598082875
0.0040481211617589,37.50303268432617,0.005053193965390914,40.90745899273375
0.00401531346142292,43.9019660949707,0.005494986211888496,39.21249554940678
0.004256401676684618,37.61470031738281,0.004718604376485754,38.865740174343976
0.005831803195178509,35.6438102722168,0.0048554291459617874,38.98205053313354
0.00389218982309103,38.33457946777344,0.005088994306627712,38.27960342044245
0.004774072207510471,34.880611419677734,0.004815676610042263,38.9020557836089
0.004900766536593437,42.27643966674805,0.004826621344605384,36.98590919355543
0.003732684999704361,38.25104904174805,0.005116612763297709,38.31465111609934
0.004995620343834162,44.308109283447266,0.0048046011915418,36.879978326650765
0.003914950415492058,35.2834358215332,0.004788998195759889,37.18839074283666
0.0038211913779377937,37.39006042480469,0.00511033108052928,37.67905112741894
0.005602478515356779,45.99383544921875,0.004492121908263784,35.67322966023094
0.003709580050781369,35.828121185302734,0.005296039317182537,38.411637310029775
0.004165288992226124,40.134483337402344,0.004748685078810538,35.931098872685546
0.004452658351510763,34.518123626708984,0.004821492765900518,36.228603814219625
0.0040173036977648735,36.19550704956055,0.00465646101884037,35.8989273603888
0.0036554094403982162,35.44770050048828,0.005001177109377073,36.00813767368288
0.003644315991550684,34.93696975708008,0.004468366626083599,35.29109147115515
0.00391550874337554,34.11980056762695,0.004475818886291178,35.086095178111385
0.004364059306681156,41.401973724365234,0.005072266049972967,35.78671465221115
0.003715950297191739,32.703651428222656,0.004770863430616775,36.17650798120834
0.003682568436488509,36.92607498168945,0.004771649907891779,34.504515516010585
0.0035654816310852766,33.70740509033203,0.004287936817274895,34.699344757134355
0.0037778534460812807,35.207401275634766,0.004910516315344812,35.19327240872245
0.0036533959209918976,33.692691802978516,0.004846398075342695,35.20345950603697
0.004734712187200785,31.197004318237305,0.004460891964441607,33.97824335501108
0.0035173401702195406,34.66069412231445,0.0047972116314153,34.00897614380263
