val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.05988023802638054,640.4798583984375,0.07433955494286273,1706760.1878682598
0.049875278025865555,558.612548828125,0.060685191704345415,1501004.6189274497
0.03210803493857384,425.1073913574219,0.04669260367313827,1265233.123898816
0.015611172653734684,280.8218994140625,0.024873288738404237,858367.7364592529
0.00998194795101881,175.5601806640625,0.011956642802577779,604509.1922191113
0.008868866600096226,144.65231323242188,0.009209179436633087,391173.9561089651
0.00830067414790392,123.9815902709961,0.007811392090134671,344869.1484496582
0.008351321332156658,128.18307495117188,0.007471465162987535,316768.2404877903
0.007509663701057434,108.46501922607422,0.007433262291513864,302445.5875892673
0.009734324179589748,96.7809066772461,0.0069065803513692825,281432.1602547774
0.007617361377924681,108.66615295410156,0.007009002888387192,265247.4002176084
0.006861066911369562,93.43058776855469,0.006383012257609144,258109.93908577424
0.007349067367613316,102.05635833740234,0.006404836252770685,242693.42460364327
0.007230943068861961,83.54412841796875,0.00599452668863894,236171.52427585478
0.006765145808458328,80.59867095947266,0.006507137883081867,245961.95707338976
0.006403947714716196,87.50872802734375,0.006075948072831768,219886.12854144518
0.0062478454783558846,80.84947204589844,0.0055004640651321,228456.96480307402
0.006471358239650726,79.48576354980469,0.006511457695713927,214536.45291252865
0.006568898446857929,86.17024993896484,0.0056169365359600276,224848.50166527394
0.006028333678841591,81.94568634033203,0.00570489411776916,214082.7574186957
0.006313124671578407,74.85157012939453,0.005614495910944317,226333.89418561026
0.005935661494731903,77.50017547607422,0.005909560244942888,202975.41944336373
0.006470725405961275,72.0185546875,0.005626587179999198,200026.42121383102
0.006577958352863789,87.51228332519531,0.0055458731384075794,206761.9247960031
0.00593335647135973,73.05146026611328,0.0051623519871130475,211396.32137156444
0.006110546179115772,83.20911407470703,0.005848568631232566,221574.9631746054
0.00753343291580677,68.08208465576172,0.005046900210627957,208133.75564400488
0.006428300403058529,84.8450927734375,0.005603488479405907,218476.68107571735
0.005709500052034855,72.44120788574219,0.005186756524738138,211644.79791712982
0.006722406018525362,68.92994689941406,0.005287025804002386,196527.45202692863
0.006029553711414337,84.63919067382812,0.0054408741270955165,198062.51975139993
0.006308270618319511,84.02696990966797,0.004934157804110186,204218.52827385088
0.006122108548879623,66.43751525878906,0.005233515796685163,202569.78553977888
0.005597047973424196,74.71686553955078,0.005432050148411929,201578.58716117483
0.006176046095788479,84.0882568359375,0.005205945163367257,206532.86982459735
0.005666132550686598,64.74299621582031,0.004802880533952258,213658.55298664878
0.00601181061938405,68.63871765136719,0.00554469415856705,196846.03229388368
0.0055412850342690945,73.33927917480469,0.005321173381645079,197144.23794760392
0.005682272370904684,68.38999938964844,0.0046738309441188165,204152.7289545425
0.005871125962585211,73.81242370605469,0.005290195758741477,199319.3287785633
0.005522955674678087,69.16392517089844,0.004723136254456664,204304.68920301384
0.0056419228203594685,72.19146728515625,0.005443574924671276,206940.6227655729
0.00659440690651536,83.92643737792969,0.00473615049461972,205794.7584257588
